NUMBER,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE
4086,2022,2022-05-28,1632,6,-117.16390228271484,32.74827194213867
4087,2022,2022-05-31,1613,2,-117.14373779296876,32.739784240722656
4088,2022,2022-05-22,1322,7,-117.20812225341795,32.82365798950195
4089,2022,2022-05-20,657,5,-117.15561676025392,32.7188606262207
4090,2022,2022-04-06,830,3,-117.12527465820312,32.71167755126953
4091,2022,2022-05-25,1706,3,-117.21343994140624,32.75109100341797
4092,2022,2022-05-19,2206,4,-116.9424285888672,32.55406188964844
4093,2022,2022-05-29,330,7,-117.18631744384766,32.87685775756836
4094,2022,2022-06-06,2020,1,-117.10102081298828,32.93743133544922
4095,2022,2022-02-08,1949,2,-116.96043395996094,32.556968688964844
4096,2022,2022-06-05,1830,7,-117.23413848876952,32.79947280883789
4097,2022,2022-06-05,1813,7,-117.13201904296876,32.98512649536133
4098,2022,2022-06-08,2036,3,-117.09262847900392,32.583744049072266
4099,2022,2022-06-02,1615,4,-117.0998077392578,32.73514175415039
4100,2022,2022-06-04,1605,6,-117.12052917480467,32.91759490966797
4101,2022,2022-06-04,1852,6,-117.07774353027344,32.69163131713867
4102,2022,2022-06-04,1714,6,-117.22347259521484,32.753761291503906
4103,2022,2022-06-05,19,7,-117.15953063964844,32.74693298339844
4104,2022,2022-06-07,749,2,-117.107177734375,32.757102966308594
4105,2022,2022-06-07,628,2,-117.19583892822266,32.90009307861328
4106,2022,2022-06-04,2311,6,-117.19499969482422,32.869728088378906
4107,2022,2022-06-02,1735,4,-117.13410186767578,32.70637893676758
4108,2022,2022-06-07,603,2,-117.10191345214844,32.755069732666016
4109,2022,2022-06-03,1218,5,-117.23036193847656,32.8266716003418
4110,2022,2022-06-13,145,1,-117.23292541503906,32.79954528808594
4111,2022,2022-06-07,1702,2,-117.12223052978516,32.755210876464844
4112,2022,2022-06-17,1940,5,-117.13504028320312,32.74845886230469
4113,2022,2022-06-17,1340,5,-117.12696838378906,32.91705322265625
4114,2022,2022-06-18,125,6,-117.23292541503906,32.79954528808594
4115,2022,2022-06-12,2150,7,-117.2041015625,32.87456130981445
4116,2022,2022-06-14,1356,2,-117.02951049804688,32.545135498046875
4117,2022,2022-06-02,1857,4,-117.1968002319336,32.80131149291992
4118,2022,2022-06-15,1732,3,-117.18312072753906,32.75975036621094
4119,2022,2022-06-16,1859,4,-117.08359527587892,32.75723648071289
4120,2022,2022-06-11,2040,6,-117.25536346435548,32.80254364013672
4121,2022,2022-05-25,1956,3,-117.13015747070312,32.750335693359375
4122,2022,2022-06-09,630,4,-117.1130828857422,32.75148391723633
4123,2022,2022-06-03,830,5,-117.21324920654295,32.807231903076165
4124,2022,2022-06-09,851,4,-117.15386199951172,32.77464294433594
4125,2022,2022-06-09,1626,4,-117.12384033203124,32.917240142822266
4126,2022,2022-06-10,1448,5,-117.21223449707033,32.75046920776367
4127,2022,2022-06-14,934,2,-117.06221771240234,32.78292465209961
4128,2022,2022-05-20,1425,5,-117.1081771850586,32.747047424316406
4129,2022,2022-06-17,2116,5,-117.27116394042967,32.84364700317383
4130,2022,2022-06-14,1408,2,-117.24742126464844,32.94873046875
4131,2022,2022-06-03,1155,5,-117.06092834472656,33.018653869628906
4132,2022,2022-06-17,1519,5,-117.16105651855467,32.70941162109375
4133,2022,2022-06-21,1150,2,-116.95372009277344,32.5676155090332
4134,2022,2022-05-25,349,3,-117.04108428955078,32.55744934082031
4135,2022,2022-06-17,1812,5,-117.23797607421876,32.798439025878906
4136,2022,2022-06-22,1713,3,-117.16978454589844,32.88523483276367
4137,2022,2022-06-21,555,2,-117.10386657714844,32.72687911987305
4138,2022,2022-06-21,800,2,-117.01845550537108,32.57316970825195
4139,2022,2022-06-21,1546,2,-117.04972076416016,33.13434600830078
4140,2022,2022-06-21,2027,2,-117.24029541015624,32.797977447509766
4141,2022,2022-06-14,1120,2,-117.15619659423828,32.88200378417969
4142,2022,2022-06-24,1924,5,-117.16102600097656,32.7737922668457
4143,2022,2022-08-01,345,1,-117.1259307861328,32.93186950683594
4144,2022,2022-09-04,1235,7,-117.06690216064452,32.752349853515625
4145,2022,2022-08-19,1445,5,-117.08507537841795,32.578941345214844
4146,2022,2022-08-03,1258,3,-117.23435974121094,32.935333251953125
4147,2022,2022-08-03,141,3,-117.24906158447266,32.74306106567383
4148,2022,2022-07-31,1240,7,-117.15137481689452,32.751373291015625
4149,2022,2022-06-14,1819,2,-117.02970123291016,32.69987869262695
4150,2022,2022-08-08,2037,1,-117.15528106689452,32.748416900634766
4151,2022,2022-08-18,2010,4,-117.26180267333984,32.83255386352539
4152,2022,2022-09-07,621,3,-117.17009735107422,32.897308349609375
4153,2022,2022-07-14,428,4,-117.07981872558594,32.737483978271484
4154,2022,2022-07-08,1605,5,-117.07699584960938,32.80741882324219
4155,2022,2022-11-06,1840,7,-117.25133514404295,32.77259063720703
4156,2022,2022-09-11,230,7,-117.14002990722656,32.74845123291016
4157,2022,2022-12-04,2342,7,-117.2546844482422,32.74265670776367
4158,2022,2022-12-07,439,3,-117.11888885498048,32.695999145507805
4159,2022,2022-12-05,1325,1,-117.0850067138672,32.71500015258789
4160,2022,2022-12-06,2128,2,-117.15373229980467,32.710445404052734
4161,2022,2022-12-01,2500,4,-117.1339111328125,32.905548095703125
4162,2022,2022-11-09,1408,3,-117.06655883789062,32.573997497558594
4163,2022,2022-12-13,1753,2,-117.17166137695312,32.72457504272461
4164,2022,2022-11-29,1710,2,-117.11506652832033,32.685279846191406
4165,2022,2022-11-18,818,5,-117.18701171875,32.901809692382805
4166,2022,2022-11-30,625,3,-117.11024475097656,32.883384704589844
4167,2022,2022-11-30,2330,3,-117.08407592773438,32.59202575683594
4168,2022,2022-11-25,1350,5,-117.21725463867188,32.80641174316406
4169,2022,2022-11-27,152,7,-117.20094299316406,32.75050354003906
4170,2022,2022-12-12,1549,1,-117.05084991455078,32.69639587402344
4171,2022,2022-01-08,2150,6,-117.14657592773438,32.754764556884766
4172,2022,2022-01-03,1630,1,-117.1969757080078,32.76530075073242
4173,2022,2022-12-13,1856,2,-117.12531280517578,32.75697326660156
4174,2022,2022-12-19,2018,1,-117.23448181152344,32.75602340698242
4175,2022,2022-12-21,1535,3,-117.10089874267578,32.75033950805664
4176,2022,2022-06-24,1925,5,-117.1630630493164,32.77081680297852
4177,2022,2022-06-26,1130,7,-117.23845672607422,32.79844665527344
4178,2022,2022-07-13,1823,3,-117.08359527587892,32.75723648071289
4179,2022,2022-07-13,1449,3,-117.12512969970705,32.919307708740234
4180,2022,2022-07-13,543,3,-117.10191345214844,32.755069732666016
4181,2022,2022-06-26,2250,7,-117.1343002319336,32.83134078979492
4182,2022,2022-07-09,1822,6,-117.19764709472656,32.96127700805664
4183,2022,2022-07-13,713,3,-117.1692123413086,32.71461486816406
4184,2022,2022-07-14,228,4,-117.23223876953124,32.75235748291016
4185,2022,2022-07-12,2043,2,-117.21580505371094,32.75442886352539
4186,2022,2022-07-09,252,6,-117.1518783569336,32.70627975463867
4187,2022,2022-07-11,107,1,-117.24242401123048,32.79944610595703
4188,2022,2022-07-11,2200,1,-117.15650177001952,32.711517333984375
4189,2022,2022-07-11,1207,1,-117.14192199707033,32.778072357177734
4190,2022,2022-07-10,1526,7,-117.14675903320312,32.91271209716797
4191,2022,2022-07-03,500,7,-117.03600311279295,32.57315826416016
4192,2022,2022-07-04,2228,1,-117.24364471435548,32.72957229614258
4193,2022,2022-07-04,2230,1,-117.21725463867188,32.80641174316406
4194,2022,2022-07-08,1123,5,-117.24250793457033,32.900108337402344
4195,2022,2022-07-08,1352,5,-117.14995574951172,32.75055694580078
4196,2022,2022-07-09,1350,6,-117.20597839355467,32.83063125610352
4197,2022,2022-07-09,1648,6,-117.22789001464844,32.82310485839844
4198,2022,2022-07-10,1545,7,-117.1791763305664,32.75336837768555
4199,2022,2022-07-19,1759,2,-117.1494598388672,32.70835876464844
4200,2022,2022-07-23,1830,6,-117.23377990722656,32.789493560791016
4201,2022,2022-07-22,1456,5,-117.06092834472656,33.018653869628906
4202,2022,2022-07-24,1407,7,-117.05364227294922,32.74435806274414
4203,2022,2022-07-25,1448,1,-117.09698486328124,32.772403717041016
4204,2022,2022-07-25,2154,1,-117.216552734375,32.86661529541016
4205,2022,2022-07-25,2300,1,-117.19115447998048,32.87651443481445
4206,2022,2022-07-27,1055,3,-117.23480224609376,32.79918670654297
4207,2022,2022-07-27,1238,3,-117.11016082763672,32.749691009521484
4208,2022,2022-07-27,1547,3,-117.13811492919922,32.70635986328125
4209,2022,2022-07-15,1540,5,-117.08495330810548,32.945682525634766
4210,2022,2022-07-30,1340,6,-117.17032623291016,32.76481246948242
4211,2022,2022-07-30,1720,6,-117.04025268554688,32.551795959472656
4212,2022,2022-07-31,1317,7,-117.17713165283205,32.90663528442383
4213,2022,2022-07-27,1445,3,-117.207763671875,32.892574310302734
4214,2022,2022-08-05,357,5,-117.08364105224608,32.75321578979492
4215,2022,2022-08-04,1013,4,-117.11840057373048,32.893741607666016
4216,2022,2022-08-03,1322,3,-117.11679077148438,32.70124816894531
4217,2022,2022-08-04,1610,4,-117.23909759521484,32.79393768310547
4218,2022,2022-08-15,2009,1,-117.22193908691406,32.754337310791016
4219,2022,2022-06-17,755,5,-117.03240966796876,32.58372497558594
4220,2022,2022-06-15,1445,3,-117.15654754638672,32.99736785888672
4221,2022,2022-06-11,1616,6,-117.14192199707033,32.778072357177734
4222,2022,2022-06-11,1253,6,-117.18054962158205,32.7389030456543
4223,2022,2022-06-18,1856,6,-117.14678192138672,32.71579360961914
4224,2022,2022-05-06,1730,5,-117.16292572021484,32.719879150390625
4225,2022,2022-06-20,2024,1,-117.19106292724608,32.729122161865234
4226,2022,2022-07-04,2054,1,-117.21913146972656,32.806549072265625
4227,2022,2022-07-04,2233,1,-117.231689453125,32.801815032958984
4228,2022,2022-07-05,1814,2,-117.08443450927734,32.71044921875
4229,2022,2022-07-05,2112,2,-117.07821655273438,32.980411529541016
4230,2022,2022-06-28,1500,2,-117.08528137207033,33.024383544921875
4231,2022,2022-07-05,1220,2,-117.23716735839844,32.80058670043945
4232,2022,2022-07-01,1720,5,-117.08264923095705,32.70563888549805
4233,2022,2022-06-29,2118,3,-117.09963989257812,32.740211486816406
4234,2022,2022-06-13,858,1,-117.1232681274414,32.75720977783203
4235,2022,2022-06-30,1720,4,-117.08499908447266,32.70450592041016
4236,2022,2022-06-23,1615,4,-117.15325927734376,32.83085632324219
4237,2022,2022-06-17,610,5,-117.09786987304688,32.711463928222656
4238,2022,2022-06-22,1540,3,-117.23748016357422,32.94313049316406
4239,2022,2022-06-21,945,2,-117.1583251953125,32.71676254272461
4240,2022,2022-06-19,800,7,-117.11994934082033,32.893821716308594
4241,2022,2022-06-28,355,2,-117.10319519042967,32.74966049194336
4242,2022,2022-06-24,2332,5,-117.15740966796876,32.712589263916016
4243,2022,2022-06-29,1914,3,-117.15328216552734,32.83274841308594
4244,2022,2022-06-23,1135,4,-117.2189712524414,32.80615234375
4245,2022,2022-06-09,1715,4,-117.27651214599608,32.830684661865234
4246,2022,2022-06-30,39,4,-117.107421875,32.75886535644531
4247,2022,2022-06-27,1805,1,-117.05802154541016,32.569576263427734
4248,2022,2022-06-26,1145,7,-117.15178680419922,32.80284881591797
4249,2022,2022-06-25,1444,6,-117.13204193115234,32.72340774536133
4250,2022,2022-06-22,1857,3,-117.20380401611328,32.77325820922852
4251,2022,2022-06-28,1034,2,-117.21059417724608,32.74308776855469
4252,2022,2022-06-24,1048,5,-117.24173736572266,32.80253219604492
4253,2022,2022-06-27,1445,1,-117.1715087890625,32.744232177734375
4254,2022,2022-07-05,2159,2,-117.15262603759766,32.712608337402344
4255,2022,2022-07-05,1429,2,-117.125,32.745582580566406
4256,2022,2022-07-06,702,3,-117.13031005859376,32.73741912841797
4257,2022,2022-07-07,2344,4,-117.16380310058594,32.7155647277832
4258,2022,2022-07-07,1819,4,-117.15283203125,32.8344841003418
4259,2022,2022-07-07,237,4,-117.13880157470705,32.75334548950195
4260,2022,2022-07-13,1507,3,-117.10543823242188,32.791297912597656
4261,2022,2022-07-03,11,7,-117.14157104492188,32.71269226074219
4262,2022,2022-07-03,133,7,-117.04922485351562,32.66979217529297
4263,2022,2022-07-03,5,7,-117.04608154296876,32.80393981933594
4264,2022,2022-07-02,2220,6,-117.24078369140624,32.790000915527344
4265,2022,2022-07-03,857,7,-117.14933013916016,32.75222396850586
4266,2022,2022-07-02,10,6,-117.23257446289062,32.7917594909668
4267,2022,2022-07-01,2339,5,-117.1301727294922,32.7552490234375
4268,2022,2022-07-01,1128,5,-117.23377227783205,32.87177276611328
4269,2022,2022-05-29,151,7,-117.15739440917967,32.71048355102539
4270,2022,2022-06-30,2210,4,-117.10438537597656,32.94999313354492
4271,2022,2022-06-29,1320,3,-117.2313995361328,32.810787200927734
4272,2022,2022-06-24,1814,5,-117.0458984375,32.54475784301758
4273,2022,2022-06-24,200,5,-117.16378784179688,32.71141815185547
4274,2022,2022-06-27,1630,1,-117.11412048339844,32.76332092285156
4275,2022,2022-06-27,2115,1,-117.17220306396484,32.91085433959961
4276,2022,2022-06-26,2124,7,-117.21285247802734,32.738094329833984
4277,2022,2022-07-02,1635,6,-117.06373596191406,32.728912353515625
4278,2022,2022-07-02,1555,6,-117.25001525878906,32.772315979003906
4279,2022,2022-07-01,1440,5,-117.23030853271484,32.76136779785156
4280,2022,2022-07-05,240,2,-117.11898040771484,32.757183074951165
4281,2022,2022-07-04,2142,1,-117.11038208007812,32.784393310546875
4282,2022,2022-07-03,1820,7,-117.07836151123048,32.705909729003906
4283,2022,2022-07-03,1755,7,-117.19181060791016,32.797954559326165
4284,2022,2022-07-01,2312,5,-117.15956115722656,32.71466064453125
4285,2022,2022-07-23,1024,6,-117.14859771728516,32.7168083190918
4286,2022,2022-07-23,1400,6,-117.13636779785156,32.75724411010742
4287,2022,2022-07-23,1924,6,-117.23078155517578,32.95744323730469
4288,2022,2022-07-22,557,5,-117.16726684570312,32.88357925415039
4289,2022,2022-07-21,1530,4,-117.24439239501952,32.91020965576172
4290,2022,2022-07-24,1640,7,-117.17343902587892,32.82021713256836
4291,2022,2022-07-01,2215,5,-117.1471939086914,32.7674446105957
4292,2022,2022-07-20,544,3,-117.11994171142578,32.89506149291992
4293,2022,2022-07-16,1235,6,-117.17420959472656,32.90714263916016
4294,2022,2022-07-18,508,1,-117.0624542236328,32.55458450317383
4295,2022,2022-07-15,130,5,-117.08170318603516,32.92408752441406
4296,2022,2022-10-20,1630,4,-117.09585571289062,32.696800231933594
4297,2022,2022-10-22,2250,6,-117.1533432006836,32.7668571472168
4298,2022,2022-10-21,1634,5,-117.15943145751952,32.72416687011719
4299,2022,2022-07-11,2252,1,-117.08206939697266,32.97899627685547
4300,2022,2022-07-13,1537,3,-117.2048110961914,32.75529479980469
4301,2022,2022-07-16,1300,6,-117.16413879394533,32.75379180908203
4302,2022,2022-07-18,755,1,-117.16546630859376,32.8148193359375
4303,2022,2022-03-18,1015,5,-117.22275543212892,32.732215881347656
4304,2022,2022-06-17,1626,5,-117.18297576904295,32.82120895385742
4305,2022,2022-07-14,1412,4,-117.05833435058594,32.689090728759766
4306,2022,2022-07-15,2344,5,-117.12081909179688,32.748931884765625
4307,2022,2022-07-14,1050,4,-117.08510589599608,32.696720123291016
4308,2022,2022-07-07,2123,4,-117.11879730224608,32.705665588378906
4309,2022,2022-07-13,1905,3,-117.14421081542967,32.77094650268555
4310,2022,2022-07-09,2055,6,-117.20169830322266,32.892547607421875
4311,2022,2022-07-15,2022,5,-117.15833282470705,32.716705322265625
4312,2022,2022-07-16,1736,6,-117.1651611328125,32.7093391418457
4313,2022,2022-07-16,1845,6,-117.12223052978516,32.755210876464844
4314,2022,2022-07-20,1938,3,-116.93743133544922,32.5555419921875
4315,2022,2022-07-20,955,3,-117.06980895996094,32.77070999145508
4316,2022,2022-07-19,1407,2,-117.16394805908205,32.73136138916016
4317,2022,2022-07-17,2124,7,-117.10403442382812,32.72014236450195
4318,2022,2022-07-18,539,1,-117.09575653076172,32.706157684326165
4319,2022,2022-07-06,1610,3,-117.25157928466795,32.85002136230469
4320,2022,2022-07-28,1300,4,-117.15956878662108,32.74513244628906
4321,2022,2022-07-30,1822,6,-117.17122650146484,32.76753616333008
4322,2022,2022-07-23,912,6,-117.03346252441406,32.6840934753418
4323,2022,2022-07-20,2059,3,-117.1277084350586,32.759010314941406
4324,2022,2022-07-02,1920,6,-117.14920806884766,32.69667053222656
4325,2022,2022-09-03,817,6,-117.09661865234376,32.74397277832031
4326,2022,2022-09-02,2215,5,-117.19095611572266,32.83236312866211
4327,2022,2022-09-02,1731,5,-117.06373596191406,32.728912353515625
4328,2022,2022-09-02,1541,5,-117.23587799072266,32.792938232421875
4329,2022,2022-09-01,2220,4,-117.25298309326172,32.85051345825195
4330,2022,2022-09-01,1603,4,-117.208740234375,32.76716232299805
4331,2022,2022-09-01,952,4,-117.21884155273438,32.89661407470703
4332,2022,2022-09-01,345,4,-117.12763214111328,32.748489379882805
4333,2022,2022-08-01,16,1,-117.0669174194336,32.760433197021484
4334,2022,2022-08-01,1517,1,-117.08863830566406,32.583770751953125
4335,2022,2022-08-04,1153,4,-117.0273666381836,32.71696090698242
4336,2022,2022-08-05,1818,5,-117.20661926269533,32.79275894165039
4337,2022,2022-08-05,1331,5,-117.1056671142578,32.583961486816406
4338,2022,2022-07-30,2030,6,-117.22228240966795,32.8151969909668
4339,2022,2022-08-05,1417,5,-117.15377044677734,32.71573638916016
4340,2022,2022-08-07,631,7,-117.14269256591795,33.02145004272461
4341,2022,2022-08-05,1145,5,-117.10208892822266,32.74209213256836
4342,2022,2022-08-04,1650,4,-117.15684509277344,32.821678161621094
4343,2022,2022-08-09,1603,2,-117.07286834716795,32.758758544921875
4344,2022,2022-08-01,2204,1,-117.21820068359376,32.7540283203125
4345,2022,2022-08-06,2150,6,-117.20693969726562,33.12614822387695
4346,2022,2022-07-29,2214,5,-117.12932586669922,32.75524139404297
4347,2022,2022-07-29,1458,5,-117.16018676757812,32.719905853271484
4348,2022,2022-08-10,1045,3,-117.16019439697266,32.71780014038086
4349,2022,2022-08-09,353,2,-117.18939208984376,32.710941314697266
4350,2022,2022-07-28,1945,4,-117.15123748779295,32.749549865722656
4351,2022,2022-08-17,1509,3,-117.18531799316406,32.81802749633789
4352,2022,2022-08-22,206,1,-117.09757995605467,32.79294967651367
4353,2022,2022-08-20,2149,6,-117.03810119628906,32.804153442382805
4354,2022,2022-08-20,210,6,-117.20107269287108,32.81167984008789
4355,2022,2022-08-13,1046,6,-117.09365081787108,32.70664978027344
4356,2022,2022-08-01,1418,1,-117.216552734375,32.86661529541016
4357,2022,2022-08-11,2001,4,-117.12740325927734,32.70119857788086
4358,2022,2022-08-09,1700,2,-117.15345001220705,32.811309814453125
4359,2022,2022-08-11,1800,4,-117.08499908447266,32.70450592041016
4360,2022,2022-08-08,1300,1,-117.20203399658205,32.81757354736328
4361,2022,2022-08-06,945,6,-117.12963104248048,32.71794128417969
4362,2022,2022-08-12,1113,5,-117.07615661621094,32.772666931152344
4363,2022,2022-08-13,1426,6,-117.15560913085938,32.715721130371094
4364,2022,2022-08-13,1555,6,-117.10099029541016,32.742515563964844
4365,2022,2022-08-14,958,7,-117.20722198486328,32.86674118041992
4366,2022,2022-08-13,2230,6,-117.25350952148438,32.78997802734375
4367,2022,2022-08-06,643,6,-117.10621643066406,32.75511169433594
4368,2022,2022-08-10,1040,3,-117.07742309570312,32.75812149047852
4369,2022,2022-08-04,1632,4,-117.19900512695312,32.90321731567383
4370,2022,2022-08-09,2037,2,-117.25125122070312,32.74052429199219
4371,2022,2022-08-06,1129,6,-117.16019439697266,32.71988677978516
4372,2022,2022-08-06,1353,6,-117.23857879638672,32.750732421875
4373,2022,2022-08-07,1815,7,-117.23030853271484,32.76136779785156
4374,2022,2022-08-09,755,2,-117.09204864501952,32.75606918334961
4375,2022,2022-08-10,1420,3,-117.07947540283205,32.74878692626953
4376,2022,2022-08-10,1642,3,-117.13492584228516,32.837764739990234
4377,2022,2022-08-10,1840,3,-117.07286834716795,32.74913787841797
4378,2022,2022-08-14,1850,7,-117.19110107421876,32.87629318237305
4379,2022,2022-08-14,539,7,-117.18685150146484,32.759239196777344
4380,2022,2022-08-19,2220,5,-117.06460571289062,32.762943267822266
4381,2022,2022-08-19,2253,5,-117.0420150756836,32.68150329589844
4382,2022,2022-08-18,1144,4,-117.06710815429688,33.052978515625
4383,2022,2022-08-20,1920,6,-117.23355102539062,32.8609619140625
4384,2022,2022-08-20,1340,6,-117.0748291015625,33.02027130126953
4385,2022,2022-07-29,2017,5,-117.06661987304688,32.5627555847168
4386,2022,2022-08-05,619,5,-117.07190704345705,32.7725715637207
4387,2022,2022-08-08,1905,1,-117.08991241455078,32.72127914428711
4388,2022,2022-08-07,1130,7,-117.13282775878906,32.748470306396484
4389,2022,2022-08-04,2229,4,-117.16024017333984,32.724090576171875
4390,2022,2022-08-04,1705,4,-117.07960510253906,33.01359176635742
4391,2022,2022-08-04,1803,4,-117.02366638183594,32.70962142944336
4392,2022,2022-08-08,1850,1,-117.15472412109376,32.71565628051758
4393,2022,2022-08-24,25,3,-117.08397674560548,32.73775100708008
4394,2022,2022-08-23,1845,2,-117.05426025390624,32.76836013793945
4395,2022,2022-08-22,2500,1,-117.18158721923828,32.7898063659668
4396,2022,2022-08-22,1135,1,-117.10655975341795,32.80974197387695
4397,2022,2022-08-10,835,3,-117.15076446533205,32.77620315551758
4398,2022,2022-08-05,1024,5,-117.20616912841795,32.74970245361328
4399,2022,2022-08-17,1010,3,-117.0390167236328,32.80229949951172
4400,2022,2022-08-22,1804,1,-117.21980285644533,32.8331184387207
4401,2022,2022-08-21,2005,7,-117.10281372070312,32.71147155761719
4402,2022,2022-08-21,1850,7,-117.10903167724608,32.90522384643555
4403,2022,2022-08-22,1630,1,-117.08760833740234,32.749488830566406
4404,2022,2022-08-21,137,7,-117.09868621826172,32.753143310546875
4405,2022,2022-08-20,232,6,-117.1609115600586,32.71257019042969
4406,2022,2022-07-28,1240,4,-117.12120056152344,32.8331413269043
4407,2022,2022-08-04,1457,4,-117.16107177734376,32.716949462890625
4408,2022,2022-08-23,1804,2,-117.05807495117188,32.710594177246094
4409,2022,2022-08-16,2120,2,-117.16378784179688,32.71141815185547
4410,2022,2022-08-18,754,4,-117.15463256835938,32.709327697753906
4411,2022,2022-08-22,1241,1,-117.15390777587892,32.71887969970703
4412,2022,2022-08-18,1159,4,-117.16982269287108,32.72514724731445
4413,2022,2022-08-26,1922,5,-117.05299377441406,32.696067810058594
4414,2022,2022-08-27,150,6,-117.23703002929688,32.80061721801758
4415,2022,2022-08-25,1518,4,-117.11560821533205,32.74787521362305
4416,2022,2022-08-22,1255,1,-117.14020538330078,32.83074951171875
4417,2022,2022-07-27,2225,3,-117.1518783569336,32.70627975463867
4418,2022,2022-08-25,729,4,-117.13702392578124,32.83586120605469
4419,2022,2022-08-22,1620,1,-117.23532104492188,32.801021575927734
4420,2022,2022-08-07,100,7,-117.02049255371094,33.09009552001953
4421,2022,2022-08-26,807,5,-117.0278091430664,32.79519271850586
4422,2022,2022-08-27,914,6,-117.11327362060548,32.7905387878418
4423,2022,2022-08-27,1154,6,-117.09224700927734,32.737159729003906
4424,2022,2022-08-29,622,1,-117.28125,32.833309173583984
4425,2022,2022-08-30,1638,2,-117.12893676757812,32.7552375793457
4426,2022,2022-08-30,830,2,-117.23532104492188,32.801021575927734
4427,2022,2022-08-25,1940,4,-117.10245513916016,32.690635681152344
4428,2022,2022-08-25,1302,4,-117.09018707275392,32.76971435546875
4429,2022,2022-03-24,1800,4,-117.15259552001952,32.748538970947266
4430,2022,2022-09-01,2015,4,-117.21379089355467,32.95577621459961
4431,2022,2022-08-24,1550,3,-117.09117889404295,32.696800231933594
4432,2022,2022-08-26,2027,5,-117.10208129882812,32.74405288696289
4433,2022,2022-08-31,739,3,-117.1194305419922,32.681365966796875
4434,2022,2022-08-30,1500,2,-117.1339874267578,32.69279479980469
4435,2022,2022-08-28,439,7,-117.05061340332033,32.72831726074219
4436,2022,2022-01-11,1010,2,-117.23284149169922,32.720218658447266
4437,2022,2022-01-27,1732,4,-117.10128784179688,32.78123092651367
4438,2022,2022-07-25,800,1,-117.06200408935548,32.58315658569336
4439,2022,2022-08-30,729,2,-117.2318878173828,32.721534729003906
4440,2022,2022-08-24,1345,3,-117.1619873046875,32.71257781982422
4441,2022,2022-08-31,1040,3,-117.1494369506836,32.70941162109375
4442,2022,2022-08-25,640,4,-117.23233032226562,32.73680877685547
4443,2022,2022-08-30,800,2,-117.24496459960938,32.83049392700195
4444,2022,2022-06-21,1005,2,-117.23414611816406,32.79716110229492
4445,2022,2022-07-16,1755,6,-117.15760040283205,32.704776763916016
4446,2022,2022-09-12,1956,1,-117.06233215332033,32.56696701049805
4447,2022,2022-09-09,1517,5,-117.05960845947266,32.81712341308594
4448,2022,2022-09-09,1538,5,-117.06441497802734,32.57768630981445
4449,2022,2022-09-09,2140,5,-117.09973907470705,32.728878021240234
4450,2022,2022-09-15,800,4,-117.14261627197266,32.72272109985352
4451,2022,2022-09-15,1722,4,-117.13836669921876,32.693328857421875
4452,2022,2022-09-16,1853,5,-117.20709991455078,32.859378814697266
4453,2022,2022-09-17,5,6,-117.2219467163086,32.73173522949219
4454,2022,2022-07-12,2036,2,-117.24131011962892,32.7917594909668
4455,2022,2022-08-09,1527,2,-117.08701324462892,32.74903869628906
4456,2022,2022-09-21,959,3,-117.06892395019533,32.57685089111328
4457,2022,2022-09-22,802,4,-117.2231903076172,32.86142349243164
4458,2022,2022-09-22,1530,4,-117.13681030273438,32.7439079284668
4459,2022,2022-09-22,1605,4,-117.12770080566406,32.7552375793457
4460,2022,2022-09-22,1639,4,-117.06633758544922,32.75895309448242
4461,2022,2022-09-27,1921,2,-117.06238555908205,32.59107208251953
4462,2022,2022-09-27,5,2,-117.25133514404295,32.772579193115234
4463,2022,2022-09-26,1929,1,-117.16025543212892,32.72510528564453
4464,2022,2022-09-26,1053,1,-117.2029037475586,32.7727165222168
4465,2022,2022-09-26,600,1,-117.08493041992188,32.7247200012207
4466,2022,2022-09-25,2500,7,-117.14933013916016,32.75222396850586
4467,2022,2022-09-25,1612,7,-117.05831909179688,32.73819351196289
4468,2022,2022-09-24,1850,6,-117.04338073730467,32.57355880737305
4469,2022,2022-08-02,1708,2,-117.16293334960938,32.72198486328125
4470,2022,2022-07-29,1231,5,-116.9798583984375,32.5606689453125
4471,2022,2022-09-14,2,3,-117.2550811767578,32.801605224609375
4472,2022,2022-07-28,1733,4,-117.12313842773438,32.711761474609375
4473,2022,2022-08-17,914,3,-117.15637969970705,32.750179290771484
4474,2022,2022-08-18,1025,4,-117.12527465820312,32.71167755126953
4475,2022,2022-08-18,1803,4,-117.05329132080078,32.568119049072266
4476,2022,2022-08-01,1035,1,-117.25347137451172,32.8592414855957
4477,2022,2022-08-03,1428,3,-117.09950256347656,32.583778381347656
4478,2022,2022-08-03,1645,3,-117.11441040039062,32.68644714355469
4479,2022,2022-08-03,2138,3,-117.23030853271484,32.76136779785156
4480,2022,2022-08-27,1240,6,-117.09229278564452,32.749053955078125
4481,2022,2022-08-27,525,6,-117.09431457519533,32.82717514038086
4482,2022,2022-08-29,1735,1,-117.13301849365234,32.71898651123047
4483,2022,2022-08-28,1325,7,-117.15386199951172,32.77464294433594
4484,2022,2022-08-27,2102,6,-117.07309722900392,32.93453598022461
4485,2022,2022-09-06,726,2,-117.05806732177734,32.70130920410156
4486,2022,2022-09-13,2023,2,-117.2050323486328,32.75301742553711
