id,neighbourhood,latitude,longitude,room_type,price
27494291,Normal Heights,32.75836,-117.1219,Entire home/apt,198
27530499,South Park,32.7292,-117.12533,Entire home/apt,160
27546841,Park West,32.72643116774335,-117.16541657322236,Entire home/apt,261
27553567,South Park,32.72391,-117.12864,Entire home/apt,115
27555770,Pacific Beach,32.79816,-117.24074,Entire home/apt,415
27557325,East Village,32.71065,-117.15004,Entire home/apt,141
27577256,Little Italy,32.72179,-117.16895,Entire home/apt,212
27605089,Mira Mesa,32.92111,-117.12448,Entire home/apt,606
27606770,La Jolla Village,32.86012,-117.23541,Entire home/apt,120
27607624,Mission Bay,32.76334,-117.25103,Entire home/apt,850
27615481,North Hills,32.75151,-117.13007,Entire home/apt,165
27671099,Park West,32.72628,-117.16262,Entire home/apt,75
27674983,Mission Bay,32.79101,-117.24022,Entire home/apt,276
27675137,Mission Bay,32.79172,-117.24419,Entire home/apt,322
27694799,Little Italy,32.72318,-117.1682,Entire home/apt,225
27694826,Park West,32.7284,-117.16317,Entire home/apt,82
27700783,Little Italy,32.72453,-117.16777,Entire home/apt,208
27701226,Little Italy,32.72369,-117.16712,Entire home/apt,225
27702933,Grant Hill,32.70896,-117.13037,Entire home/apt,117
27703406,Grant Hill,32.71175,-117.13915,Entire home/apt,115
27706115,Old Town,32.74412,-117.18375,Entire home/apt,1225
27720551,Clairemont Mesa,32.8329,-117.19238,Entire home/apt,195
27733348,West University Heights,32.75789,-117.15191,Entire home/apt,170
27758775,North Clairemont,32.84067,-117.20876,Entire home/apt,95
27759366,Midtown,32.74417,-117.15274,Entire home/apt,250
27778509,Pacific Beach,32.7992,-117.23228,Entire home/apt,165
27801777,Normal Heights,32.762314,-117.117104,Entire home/apt,147
27803399,Lake Murray,32.81012,-117.04747,Entire home/apt,446
27812258,Little Italy,32.72469,-117.16778,Entire home/apt,135
27834187,Mission Bay,32.78982,-117.2374,Entire home/apt,192
27851593,Park West,32.72789,-117.16444,Entire home/apt,102
27902672,Pacific Beach,32.80712,-117.23759,Entire home/apt,118
27906181,West University Heights,32.76234,-117.14089,Entire home/apt,107
27931596,Mission Bay,32.77564,-117.25124,Entire home/apt,267
27931661,Mission Bay,32.77774,-117.25331,Entire home/apt,314
27933409,Carmel Valley,32.95751,-117.19756,Entire home/apt,460
27956287,East Village,32.72041,-117.15561,Entire home/apt,136
27987221,North Hills,32.74816,-117.14045,Entire home/apt,208
27992044,Encanto,32.73239,-117.05057,Entire home/apt,84
28015777,Pacific Beach,32.80149,-117.25778,Entire home/apt,373
28026097,Midtown,32.73902893066406,-117.16243743896484,Entire home/apt,260
28026811,Midtown,32.73823,-117.16323,Entire home/apt,620
28051732,East Village,32.71053,-117.15605,Entire home/apt,240
28059091,Midtown,32.7326,-117.1638,Entire home/apt,2000
28071837,College Area,32.76007,-117.07801,Entire home/apt,300
28080061,La Jolla,32.84846,-117.27566,Entire home/apt,424
28083176,Ocean Beach,32.75294,-117.24966,Entire home/apt,510
28101840,Talmadge,32.75748,-117.09819,Entire home/apt,85
28111776,Midtown,32.73245,-117.16876,Entire home/apt,428
28129045,Park West,32.72797,-117.16495,Entire home/apt,203
28160123,Old Town,32.75245,-117.16473,Entire home/apt,162
28162313,Gaslamp Quarter,32.71128,-117.16015,Entire home/apt,2300
28183624,Balboa Park,32.7188,-117.13613,Entire home/apt,175
28188102,Torrey Pines,32.87303,-117.24614,Entire home/apt,172
28197173,Old Town,32.7429,-117.18398,Entire home/apt,164
28199658,Old Town,32.74362,-117.18365,Entire home/apt,147
28203306,North Hills,32.74129,-117.13702,Entire home/apt,293
28221767,Mission Bay,32.78298,-117.25258,Entire home/apt,325
28230189,Normal Heights,32.76598,-117.11195,Entire home/apt,135
28260217,Little Italy,32.72635,-117.17154,Entire home/apt,211
28307644,Mission Bay,32.77403,-117.25167,Entire home/apt,999
28313144,Pacific Beach,32.799129,-117.250206,Entire home/apt,369
28313578,Pacific Beach,32.79845,-117.24601,Entire home/apt,172
28315423,Normal Heights,32.76529,-117.11349,Entire home/apt,200
28349156,East Village,32.71212,-117.15928,Entire home/apt,184
28366176,Roseville,32.72607,-117.23626,Entire home/apt,172
28383689,Rancho Penasquitos,32.98145,-117.1237,Entire home/apt,436
28392386,City Heights East,32.75181,-117.09758,Entire home/apt,94
28411205,Mission Bay,32.79207,-117.24546,Entire home/apt,400
28411509,Mission Bay,32.77255,-117.25182,Entire home/apt,545
28412705,Pacific Beach,32.797089,-117.249474,Entire home/apt,485
28415714,Pacific Beach,32.7989,-117.23501,Entire home/apt,288
28438921,Northwest,32.62082,-117.07458,Entire home/apt,94
28441044,Mission Bay,32.77591,-117.25123,Entire home/apt,1543
28441113,North Hills,32.74896,-117.12994,Entire home/apt,130
28455519,Pacific Beach,32.79811,-117.24992,Entire home/apt,280
28464060,Bay Ho,32.83561,-117.22823,Entire home/apt,150
28472945,Memorial,32.703449,-117.139099,Entire home/apt,114
28496129,City Heights East,32.75315,-117.0988,Entire home/apt,137
28548091,Pacific Beach,32.80428,-117.23018,Entire home/apt,254
28564580,North Hills,32.74686,-117.13912,Entire home/apt,158
28585432,South Park,32.72947,-117.11886,Entire home/apt,159
28591759,Loma Portal,32.74771,-117.24451,Entire home/apt,108
28608521,Midtown,32.74055,-117.15297,Entire home/apt,215
28609541,Mission Bay,32.77915,-117.25246,Entire home/apt,387
28610789,Mission Bay,32.78591,-117.25288,Entire home/apt,632
28617569,University City,32.86126,-117.21944,Entire home/apt,365
28682213,Loma Portal,32.74606,-117.24607,Entire home/apt,128
28688405,Pacific Beach,32.80056,-117.25719,Entire home/apt,538
28691311,Marina,32.71137,-117.16173,Entire home/apt,109
28691337,Marina,32.71141,-117.16356,Entire home/apt,149
28693411,Bay Terrace,32.70324,-117.04235,Entire home/apt,141
28700867,North Hills,32.74875,-117.14519,Entire home/apt,362
28723054,Tierrasanta,32.83569,-117.10687,Entire home/apt,459
28761825,Pacific Beach,32.80107,-117.23049,Entire home/apt,119
28761855,Ocean Beach,32.7467,-117.2466,Entire home/apt,123
28762574,Encanto,32.71781,-117.06115,Entire home/apt,143
28762663,West University Heights,32.75533,-117.15727,Entire home/apt,137
28772563,University City,32.85594,-117.23088,Entire home/apt,132
28774764,Encanto,32.72544,-117.05697,Entire home/apt,465
28780237,Rolando,32.76451,-117.05223,Entire home/apt,124
28839536,Mission Bay,32.78316,-117.2534,Entire home/apt,551
28844494,Pacific Beach,32.797112,-117.249474,Entire home/apt,432
28872641,Pacific Beach,32.79895,-117.24587,Entire home/apt,173
28881655,North Hills,32.74227,-117.12526,Entire home/apt,165
28895960,Serra Mesa,32.7979,-117.14351,Entire home/apt,107
28914332,Little Italy,32.72478,-117.16917,Entire home/apt,145
28938124,East Village,32.71006,-117.156,Entire home/apt,130
28938922,Park West,32.72864,-117.16537,Entire home/apt,190
28960195,North Hills,32.74304,-117.1244,Entire home/apt,162
28980926,Moreno Mission,32.77133,-117.19784,Entire home/apt,346
28985316,Loma Portal,32.74725,-117.24289,Entire home/apt,161
28986819,Roseville,32.72479,-117.23329,Entire home/apt,95
29006421,Midtown,32.74509,-117.15588,Entire home/apt,3420
29007946,Mira Mesa,32.9309,-117.13675,Entire home/apt,211
29014046,Bay Park,32.79132,-117.20152,Entire home/apt,95
29016016,Mission Bay,32.79017,-117.23247,Entire home/apt,900
29016030,Pacific Beach,32.80878,-117.25642,Entire home/apt,224
29016572,La Jolla,32.83825,-117.27529,Entire home/apt,714
29023932,Webster,32.73579,-117.09187,Entire home/apt,102
29031463,Mission Bay,32.77296,-117.25176,Entire home/apt,257
29037061,Ocean Beach,32.74425,-117.2541,Entire home/apt,172
29068548,San Carlos,32.78468,-117.05843,Entire home/apt,499
29079425,Del Mar Heights,32.93385,-117.25165,Entire home/apt,249
29094166,Southwest,32.61597,-117.06167,Entire home/apt,175
29102724,Memorial,32.7015380859375,-117.1399154663086,Entire home/apt,323
29155441,Ocean Beach,32.745488,-117.253637,Entire home/apt,252
29157497,Cortez Hill,32.72052,-117.15772,Entire home/apt,135
29158495,Grant Hill,32.71187,-117.12549,Entire home/apt,4277
29189064,City Heights East,32.7413,-117.09463,Entire home/apt,103
29190251,Jomacha-Lomita,32.71733,-117.03115,Entire home/apt,195
29211676,Mission Bay,32.77603,-117.25158,Entire home/apt,282
29211677,Mission Bay,32.77706,-117.2529,Entire home/apt,603
29211683,Mission Bay,32.77991,-117.25345,Entire home/apt,329
29211690,Mission Bay,32.78219,-117.25387,Entire home/apt,406
29211698,Mission Bay,32.77979,-117.25348,Entire home/apt,425
29211699,Mission Bay,32.78178,-117.25276,Entire home/apt,316
29211706,Mission Bay,32.78206,-117.25259,Entire home/apt,425
29212064,La Jolla,32.85801,-117.25529,Entire home/apt,1086
29256977,Ocean Beach,32.73949,-117.25043,Entire home/apt,390
29257243,Pacific Beach,32.79962,-117.25815,Entire home/apt,294
29263277,Midtown,32.74652,-117.1619,Entire home/apt,301
29276913,Midtown,32.74652,-117.1619,Entire home/apt,212
29277538,Del Mar Heights,32.93837,-117.2572,Entire home/apt,190
29277869,Midtown,32.74652,-117.1619,Entire home/apt,161
29278442,Midtown,32.74652,-117.1619,Entire home/apt,146
29278596,Midtown,32.74652,-117.1619,Entire home/apt,203
29278788,Midtown,32.74652,-117.1619,Entire home/apt,159
29278867,Midtown,32.74652,-117.1619,Entire home/apt,185
29279904,La Jolla,32.84893,-117.27084,Entire home/apt,189
29289042,Midtown,32.7464,-117.17066,Entire home/apt,108
29311469,Mission Bay,32.76284,-117.25178,Entire home/apt,351
29330431,La Jolla,32.84701,-117.26719,Entire home/apt,265
29342550,Mission Bay,32.76201,-117.25178,Entire home/apt,655
29343591,Mission Valley,32.77405,-117.15279,Entire home/apt,140
29362797,Midtown,32.73366,-117.1699,Entire home/apt,172
29369008,Roseville,32.73969,-117.22501,Entire home/apt,299
29393555,Mission Bay,32.78598,-117.25261,Entire home/apt,963
29411944,Balboa Park,32.71462,-117.14449,Entire home/apt,158
29419232,Mission Bay,32.77445,-117.25313,Entire home/apt,133
29436201,Old Town,32.74367,-117.18428,Entire home/apt,240
29436239,City Heights West,32.73385,-117.10619,Entire home/apt,135
29438609,College Area,32.77183,-117.05824,Entire home/apt,401
29453956,Ocean Beach,32.7541,-117.24706,Entire home/apt,224
29465205,Pacific Beach,32.81363,-117.24269,Entire home/apt,119
29480091,Midtown,32.74424,-117.17042,Entire home/apt,108
29490549,North Hills,32.73548,-117.12169,Entire home/apt,91
29512681,Jomacha-Lomita,32.717690061884014,-117.0308209202291,Entire home/apt,150
29536394,Southwest,32.61854,-117.04309,Entire home/apt,127
29548956,Mission Bay,32.78698,-117.2378,Entire home/apt,230
29563525,Normal Heights,32.75881,-117.12428,Entire home/apt,341
29587437,Mission Bay,32.57662,-117.03185,Entire home/apt,487
29589108,Midtown,32.73209,-117.16269,Entire home/apt,2000
29610600,La Jolla,32.84355,-117.26778,Entire home/apt,697
29633601,Mission Bay,32.7827,-117.25011,Entire home/apt,564
29634660,Grant Hill,32.71219,-117.14279,Entire home/apt,208
29654125,Pacific Beach,32.80104,-117.24069,Entire home/apt,200
29691053,Mission Bay,32.78729,-117.23748,Entire home/apt,799
29702793,Mission Bay,32.78884,-117.25463,Entire home/apt,737
29732654,Mission Bay,32.78117,-117.25231,Entire home/apt,439
29736471,Midtown,32.7467,-117.1769,Entire home/apt,215
29754325,La Jolla,32.83141,-117.27654,Entire home/apt,180
29754894,Marina,32.70861,-117.16195,Entire home/apt,117
29764582,Cortez Hill,32.72342,-117.15815,Entire home/apt,99
29765903,Old Town,32.75656,-117.1716,Entire home/apt,214
29779858,Clairemont Mesa,32.81903,-117.19732,Entire home/apt,393
29799781,Mission Bay,32.781768798828125,-117.23594665527344,Entire home/apt,600
29806100,Marina,32.70728,-117.16346,Entire home/apt,115
29809870,Normal Heights,32.76127,-117.12118,Entire home/apt,253
29821141,Serra Mesa,32.78696,-117.14407,Entire home/apt,157
29823739,Ocean Beach,32.73008,-117.24407,Entire home/apt,189
29880858,Rancho Bernadino,33.03498,-117.0674,Entire home/apt,524
29881764,Ocean Beach,32.74312,-117.25259,Entire home/apt,272
29898335,North Hills,32.74277,-117.13588,Entire home/apt,129
29898423,Moreno Mission,32.7646,-117.18646,Entire home/apt,89
29905238,Ocean Beach,32.7538278,-117.2486659,Entire home/apt,590
29927027,Mission Bay,32.78418,-117.2516,Entire home/apt,520
29928993,Mission Bay,32.78882,-117.23631,Entire home/apt,579
29937304,Grant Hill,32.7096,-117.13924,Entire home/apt,139
29941129,Pacific Beach,32.80057,-117.23218,Entire home/apt,127
29946337,Pacific Beach,32.79918,-117.23161,Entire home/apt,119
29983790,Mission Bay,32.7917,-117.2393,Entire home/apt,336
30012248,La Jolla,32.83601,-117.27602,Entire home/apt,269
30015491,Southwest,32.60356,-117.07248,Entire home/apt,224
30042864,Mission Bay,32.76397,-117.25083,Entire home/apt,323
30046184,Midtown,32.73849117541302,-117.1767920310704,Entire home/apt,256
30086043,East Village,32.71037,-117.15558,Entire home/apt,236
30090279,Mission Bay,32.7729,-117.25258,Entire home/apt,476
30094979,Mountain View,32.69828414916992,-117.11602020263672,Entire home/apt,720
30153757,University City,32.86513,-117.21715,Entire home/apt,142
30154972,Ocean Beach,32.75182,-117.24917,Entire home/apt,487
30155935,Serra Mesa,32.80233,-117.12396,Entire home/apt,352
30157082,Ocean Beach,32.74143,-117.24682,Entire home/apt,468
30176377,Clairemont Mesa,32.81513,-117.19246,Entire home/apt,120
30178317,South Park,32.71736,-117.12146,Entire home/apt,140
30180244,La Jolla,32.84313,-117.26895,Entire home/apt,343
30201817,Balboa Park,32.71611,-117.12988,Entire home/apt,153
30209898,Old Town,32.74566,-117.18146,Entire home/apt,631
30228185,Old Town,32.74287,-117.18379,Entire home/apt,487
30248080,University City,32.86507,-117.20495,Entire home/apt,205
30257922,Darnall,32.74837,-117.06739,Entire home/apt,169
30288734,Roseville,32.73057,-117.22471,Entire home/apt,175
30313866,Linda Vista,32.76996,-117.17239,Entire home/apt,204
30320343,Ocean Beach,32.7489,-117.24651,Entire home/apt,434
30324918,North Hills,32.75251,-117.1456,Entire home/apt,80
30327089,Midtown,32.74473,-117.15064,Entire home/apt,99
30345401,Little Italy,32.72039,-117.16648,Entire home/apt,248
30350360,Midtown,32.74682,-117.17717,Entire home/apt,215
30371494,La Jolla,32.8301,-117.27604,Entire home/apt,902
30374728,Ocean Beach,32.75401,-117.24701,Entire home/apt,267
30377090,Ocean Beach,32.73392,-117.25201,Entire home/apt,286
30440570,City Heights West,32.74988,-117.1208,Entire home/apt,107
30558579,Pacific Beach,32.80807,-117.25843,Entire home/apt,443
30562875,Grant Hill,32.71008,-117.14265,Entire home/apt,219
30571648,Valencia Park,32.69863,-117.08337,Entire home/apt,586
30591984,Loma Portal,32.74548,-117.24228,Entire home/apt,366
30678749,Mira Mesa,32.90314,-117.12005,Entire home/apt,400
30689211,Mira Mesa,32.90179,-117.11822,Entire home/apt,200
30690930,Mission Bay,32.78493,-117.25229,Entire home/apt,414
30693098,Midtown,32.73852,-117.15979,Entire home/apt,266
30693249,Midtown,32.73852,-117.15979,Entire home/apt,266
30693328,Midtown,32.73852,-117.15979,Entire home/apt,297
30693368,Midtown,32.73852,-117.15979,Entire home/apt,297
30693399,Midtown,32.73852,-117.15979,Entire home/apt,297
30693448,Midtown,32.73852,-117.15979,Entire home/apt,229
30693458,Midtown,32.73852,-117.15979,Entire home/apt,229
30693461,Midtown,32.73852,-117.15979,Entire home/apt,229
30698289,La Jolla,32.8285,-117.27752,Entire home/apt,899
30720901,Grant Hill,32.70689,-117.13146,Entire home/apt,280
30746205,Mission Bay,32.78693,-117.25302,Entire home/apt,100
30763139,Midtown,32.74463,-117.17067,Entire home/apt,108
30766976,Pacific Beach,32.79968,-117.24925,Entire home/apt,992
30778243,Pacific Beach,32.80132,-117.25736,Entire home/apt,615
30793388,Pacific Beach,32.79722,-117.25571,Entire home/apt,435
30796016,City Heights West,32.7489461,-117.1195584,Entire home/apt,333
30821657,Mission Bay,32.78966,-117.2527,Entire home/apt,186
30825563,Mission Bay,32.79259,-117.24666,Entire home/apt,322
30853247,Rancho Bernadino,33.0278,-117.08561,Entire home/apt,112
30869385,Ocean Beach,32.7364,-117.25204,Entire home/apt,840
30915269,Old Town,32.74582,-117.1799,Entire home/apt,350
31016770,Northwest,32.62125,-117.08583,Entire home/apt,100
31057167,Bay Park,32.79778,-117.19475,Entire home/apt,174
31068319,Mission Bay,32.78693008422852,-117.25302124023438,Entire home/apt,242
31088775,Linda Vista,32.78836,-117.1665,Entire home/apt,156
31129256,Mission Bay,32.78563,-117.23493,Entire home/apt,242
31178178,South Park,32.71822,-117.12048,Entire home/apt,129
31210818,Darnall,32.75427,-117.04964,Entire home/apt,130
31213220,Park West,32.72689,-117.16341,Entire home/apt,162
31213706,Park West,32.72687,-117.16178,Entire home/apt,157
31219035,Park West,32.72777,-117.16329,Entire home/apt,258
31226035,Carmel Mountain,32.97727226758904,-117.07340063356273,Entire home/apt,297
31290271,East Village,32.71221,-117.15901,Entire home/apt,89
31290888,Mission Bay,32.78457,-117.25409,Entire home/apt,177
31309590,Mission Bay,32.78693,-117.25302,Entire home/apt,256
31315665,La Jolla,32.85679,-117.25519,Entire home/apt,1543
31318506,Mission Bay,32.76289,-117.250313,Entire home/apt,432
31336123,Pacific Beach,32.80832,-117.25542,Entire home/apt,307
31336749,Carmel Valley,32.92801,-117.23283,Entire home/apt,1000
31340693,Little Italy,32.72072,-117.16859,Entire home/apt,228
31359688,Midtown,32.73378,-117.165,Entire home/apt,2000
31410597,La Jolla,32.82633,-117.27617,Entire home/apt,129
31415703,Mission Bay,32.79578,-117.22938,Entire home/apt,100
31419142,City Heights East,32.73021968405206,-117.09958842902584,Entire home/apt,169
31445794,Rancho Bernadino,33.0341,-117.0587,Entire home/apt,110
31449228,Loma Portal,32.74865,-117.24266,Entire home/apt,146
31449533,Mission Bay,32.7889,-117.25341,Entire home/apt,326
31449630,Mission Bay,32.78912,-117.25314,Entire home/apt,325
31449757,Midtown,32.74572,-117.16519,Entire home/apt,405
31464925,Midtown,32.74845,-117.16804,Entire home/apt,550
31468994,Nestor,32.57714,-117.08978,Entire home/apt,300
31472181,Mission Bay,32.789424896240234,-117.23478698730467,Entire home/apt,102
31497952,La Jolla,32.8298388,-117.280133,Entire home/apt,220
31498368,Wooded Area,32.71024,-117.23817,Entire home/apt,114
31538453,Ocean Beach,32.74876,-117.24515,Entire home/apt,255
31542140,Park West,32.72894,-117.16595,Entire home/apt,380
31561794,Midtown,32.73268,-117.16733,Entire home/apt,362
31570508,Mission Bay,32.77292,-117.25254,Entire home/apt,120
31576518,Midtown,32.74148,-117.16334,Entire home/apt,235
31579189,Midtown,32.74298,-117.16155,Entire home/apt,318
31581094,Midtown,32.74379,-117.16175,Entire home/apt,1024
31601420,Mission Bay,32.79181,-117.23298,Entire home/apt,1100
31612574,Pacific Beach,32.80606,-117.24125,Entire home/apt,128
31649329,Loma Portal,32.73832,-117.23997,Entire home/apt,114
31649577,Bay Park,32.79622,-117.20354,Entire home/apt,99
31655107,Old Town,32.7454,-117.18477,Entire home/apt,1942
31666891,Midtown,32.73278,-117.16205,Entire home/apt,360
31677881,Core,32.71724,-117.15701,Entire home/apt,434
31695120,North Hills,32.74616,-117.14028,Entire home/apt,145
31743003,North Hills,32.74429,-117.14137,Entire home/apt,233
31812223,Kensington,32.7573128,-117.108241,Entire home/apt,120
31825242,University City,32.86931,-117.22123,Entire home/apt,155
31826347,Balboa Park,32.71717,-117.14389,Entire home/apt,112
31830925,Mission Bay,32.78423,-117.25209,Entire home/apt,225
31833942,Mission Bay,32.78451,-117.25339,Entire home/apt,185
31835354,North Hills,32.74741,-117.12613,Entire home/apt,260
31862017,Pacific Beach,32.80034,-117.2556,Entire home/apt,152
31886812,Mission Bay,32.7822,-117.25157,Entire home/apt,397
31917256,Midtown,32.73852,-117.15979,Entire home/apt,229
31917270,Midtown,32.73852,-117.15979,Entire home/apt,229
31920394,Grantville,32.78507,-117.09641,Entire home/apt,284
31920401,Core,32.71739,-117.15558,Entire home/apt,180
31932750,Ocean Beach,32.7504,-117.24297,Entire home/apt,292
31935307,Mission Bay,32.7803,-117.25206,Entire home/apt,279
31949955,City Heights West,32.74882,-117.12238,Entire home/apt,246
31956835,Mission Bay,32.780207,-117.252181,Entire home/apt,277
31985832,Mission Bay,32.78794,-117.25376,Entire home/apt,387
32018626,Grant Hill,32.70783,-117.13821,Entire home/apt,125
32018782,La Jolla,32.81539,-117.26236,Entire home/apt,446
32019934,Core,32.71816,-117.15567,Entire home/apt,177
32050140,Mission Bay,32.7611,-117.25057,Entire home/apt,2238
32051277,Del Mar Heights,32.93434,-117.24828,Entire home/apt,529
32064414,Mission Bay,32.78773,-117.25384,Entire home/apt,303
32068377,East Village,32.70684,-117.15634,Entire home/apt,199
32069801,North City,32.96339,-117.18974,Entire home/apt,195
32083915,San Carlos,32.78359,-117.05815,Entire home/apt,288
32087614,Marina,32.70892,-117.16266,Entire home/apt,127
32089569,Mission Bay,32.77664,-117.25349,Entire home/apt,306
32094759,College Area,32.77153,-117.0615,Entire home/apt,80
32104394,North Hills,32.74416,-117.13506,Entire home/apt,145
32104833,Mission Bay,32.77339,-117.25197,Entire home/apt,425
32164162,Memorial,32.70527,-117.13853,Entire home/apt,1883
32166846,Mission Bay,32.780189,-117.25211,Entire home/apt,278
32171713,Pacific Beach,32.80516,-117.25358,Entire home/apt,329
32182828,Gaslamp Quarter,32.71425,-117.16009,Entire home/apt,200
32191654,La Jolla,32.83094,-117.27879,Entire home/apt,168
32241831,Mission Bay,32.77879,-117.2521,Entire home/apt,1537
32271736,Mission Bay,32.780303,-117.252117,Entire home/apt,283
32285025,Pacific Beach,32.80307,-117.25728,Entire home/apt,160
32335194,Mission Bay,32.76364,-117.25283,Entire home/apt,354
32359299,La Jolla,32.84417,-117.26828,Entire home/apt,144
32361480,Mission Bay,32.7801855,-117.252199,Entire home/apt,308
32404527,Northwest,32.65273,-117.07394,Entire home/apt,382
32421457,North Hills,32.75198,-117.14317,Entire home/apt,137
32428289,La Jolla,32.80738,-117.26301,Entire home/apt,200
32446441,Mission Bay,32.76422,-117.25261,Entire home/apt,304
32447017,Ocean Beach,32.73789,-117.25181,Entire home/apt,269
32450431,Talmadge,32.75929,-117.09979,Entire home/apt,137
32459792,Pacific Beach,32.7963,-117.24934,Entire home/apt,300
32472301,Mission Bay,32.78276,-117.25188,Entire home/apt,874
32473526,Mission Bay,32.78276,-117.25188,Entire home/apt,1709
32475115,Mission Bay,32.57419,-117.01722,Entire home/apt,519
32475629,Pacific Beach,32.8058,-117.23042,Entire home/apt,200
32477504,Mission Valley,32.76574,-117.15859,Entire home/apt,200
32490523,College Area,32.77151,-117.06283,Entire home/apt,80
32497274,Ocean Beach,32.74905,-117.2511,Entire home/apt,152
32500147,Normal Heights,32.75924,-117.11872,Entire home/apt,157
32504429,Bird Land,32.78265,-117.15643,Entire home/apt,229
32520951,Loma Portal,32.7491167,-117.2429856,Entire home/apt,297
32522780,Cortez Hill,32.72218,-117.15652,Entire home/apt,126
32593987,Balboa Park,32.72716,-117.13227,Entire home/apt,127
32606319,La Jolla,32.82581,-117.24806,Entire home/apt,160
32618638,Clairemont Mesa,32.8246,-117.17063,Entire home/apt,620
32661868,Balboa Park,32.72547,-117.13302,Entire home/apt,124
32665718,Little Italy,32.72143,-117.16759,Entire home/apt,107
32670088,Mission Bay,32.7871,-117.2524,Entire home/apt,308
32699015,Grant Hill,32.71117,-117.1439,Entire home/apt,141
32704052,South Park,32.71796,-117.12298,Entire home/apt,175
32716804,La Jolla,32.84971,-117.27396,Entire home/apt,195
32720996,La Jolla,32.8346,-117.27409,Entire home/apt,365
32723376,East Village,32.71027,-117.1558,Entire home/apt,105
32737354,Cortez Hill,32.72227,-117.1571,Entire home/apt,136
32745905,Ocean Beach,32.73981,-117.2548,Entire home/apt,350
32763686,Bay Terrace,32.67476,-117.03922,Entire home/apt,300
32766320,West University Heights,32.75279,-117.15283,Entire home/apt,148
32789342,Balboa Park,32.71397,-117.1451,Entire home/apt,159
32795816,College Area,32.77448,-117.06077,Entire home/apt,295
32808263,Loma Portal,32.74027,-117.24316,Entire home/apt,219
32808317,Pacific Beach,32.8054,-117.26107,Entire home/apt,1571
32840881,Mission Bay,32.77216,-117.25169,Entire home/apt,734
32841626,East Lake,32.65297,-116.97306,Entire home/apt,88
32844749,City Heights East,32.74341,-117.09734,Entire home/apt,140
32846611,Cortez Hill,32.7193,-117.16012,Entire home/apt,417
32864003,Little Italy,32.72105,-117.16894,Entire home/apt,226
32865951,Mission Bay,32.76054,-117.25056,Entire home/apt,486
32870757,Pacific Beach,32.80213,-117.24376,Entire home/apt,100
32874435,Loma Portal,32.7564,-117.2252,Entire home/apt,624
32875775,Mission Bay,32.77817,-117.25294,Entire home/apt,428
32896487,Mission Bay,32.76758,-117.25097,Entire home/apt,648
32896752,North Hills,32.74602,-117.12546,Entire home/apt,329
32897825,Rancho Bernadino,33.02909,-117.08076,Entire home/apt,345
32912432,Little Italy,32.72164,-117.16904,Entire home/apt,269
32922443,Mission Bay,32.77212454840482,-117.25154092676011,Entire home/apt,569
32925931,College Area,32.77281,-117.06101,Entire home/apt,149
32937499,North Hills,32.74237,-117.13927,Entire home/apt,129
32938162,North Hills,32.75102,-117.12894,Entire home/apt,139
32939039,Gaslamp Quarter,32.71567,-117.15936,Entire home/apt,350
32939357,Paradise Hills,32.67622,-117.05288,Entire home/apt,194
32982061,Park West,32.73044,-117.16813,Entire home/apt,479
32983416,Little Italy,32.72254,-117.16631,Entire home/apt,199
32985595,Park West,32.72853,-117.16506,Entire home/apt,332
32998014,Midtown,32.74312,-117.1613,Entire home/apt,1756
33011308,La Jolla,32.85278,-117.25301,Entire home/apt,304
33012495,Park West,32.73068,-117.16443,Entire home/apt,399
33036198,La Jolla,32.84261,-117.25002,Entire home/apt,1491
33044188,Mission Bay,32.77373,-117.25205,Entire home/apt,344
33054932,Pacific Beach,32.79952,-117.2285,Entire home/apt,147
33093720,Mission Bay,32.76196,-117.25095,Entire home/apt,511
33093757,Mission Bay,32.76104,-117.24874,Entire home/apt,244
33098800,Ocean Beach,32.75174,-117.25,Entire home/apt,240
33108733,La Jolla,32.84355,-117.27071,Entire home/apt,299
33114428,Ocean Beach,32.75378,-117.25159,Entire home/apt,161
33115990,Ocean Beach,32.74135,-117.24847,Entire home/apt,134
33130598,College Area,32.77376,-117.06269,Entire home/apt,175
33132568,Moreno Mission,32.76312,-117.18768,Entire home/apt,157
33135838,Mission Bay,32.7829,-117.25251,Entire home/apt,463
33141919,La Jolla,32.84951,-117.26307,Entire home/apt,2000
33157802,Mission Bay,32.76733,-117.25067,Entire home/apt,681
33163969,West University Heights,32.76254,-117.15903,Entire home/apt,550
33168889,La Jolla Village,32.85709,-117.23278,Entire home/apt,400
33189866,La Jolla,32.85198,-117.25303,Entire home/apt,279
33190732,La Jolla,32.85269,-117.25507,Entire home/apt,307
33203168,Grant Hill,32.713,-117.14631,Entire home/apt,119
33212929,North City,32.96156,-117.2269,Entire home/apt,554
33220557,Ocean Beach,32.75042,-117.25049,Entire home/apt,131
33250702,Mission Bay,32.76383,-117.25171,Entire home/apt,1000
33253467,Normal Heights,32.76374,-117.11388,Entire home/apt,175
33266742,Serra Mesa,32.79962,-117.14288,Entire home/apt,132
33274063,Mission Bay,32.76178,-117.25056,Entire home/apt,800
33275159,Mission Bay,32.78464,-117.23614,Entire home/apt,514
33288467,Serra Mesa,32.79867,-117.14299,Entire home/apt,90
33343680,La Jolla,32.84445,-117.27761,Entire home/apt,200
33349264,South Park,32.71526,-117.1283,Entire home/apt,122
