neighbourhood,latitude,longitude,room_type,price
Pacific Beach,32.80859,-117.24873,Entire home/apt,500
Mission Bay,32.78969,-117.25468,Entire home/apt,254
Clairemont Mesa,32.80626,-117.16507,Entire home/apt,144
La Jolla,32.83009,-117.27833,Entire home/apt,167
Mission Bay,32.78052,-117.25318,Entire home/apt,747
Mission Bay,32.78961944580078,-117.25465393066406,Entire home/apt,246
Mission Bay,32.78953170776367,-117.2546615600586,Entire home/apt,713
North Hills,32.73958,-117.13229,Entire home/apt,95
Pacific Beach,32.79872,-117.2313,Entire home/apt,171
Sky Line,32.70533,-117.04369,Entire home/apt,65
Mission Bay,32.78955,-117.23486,Entire home/apt,152
Bay Park,32.79461,-117.20095,Entire home/apt,518
Ocean Beach,32.7504,-117.25068,Entire home/apt,159
College Area,32.76796,-117.06403,Entire home/apt,425
Roseville,32.73039,-117.23127,Entire home/apt,707
North Hills,32.74904,-117.14483,Entire home/apt,121
Pacific Beach,32.80421,-117.24799,Entire home/apt,207
Loma Portal,32.74052,-117.24358,Entire home/apt,879
Pacific Beach,32.80758,-117.25709,Entire home/apt,273
East Village,32.7124,-117.15688,Entire home/apt,85
Grant Hill,32.71022,-117.14069,Entire home/apt,88
Pacific Beach,32.7943,-117.24269,Entire home/apt,148
Mission Bay,32.77313,-117.25108,Entire home/apt,656
Mission Bay,32.78492,-117.2521,Entire home/apt,726
Mission Bay,32.78494,-117.25214,Entire home/apt,1012
Mission Bay,32.79432,-117.23587,Entire home/apt,90
Mission Bay,32.78639,-117.2543,Entire home/apt,249
Pacific Beach,32.8153,-117.23236,Entire home/apt,770
Ocean Beach,32.75005,-117.25113,Entire home/apt,457
North Hills,32.74078,-117.12479,Entire home/apt,224
Pacific Beach,32.80007,-117.25218,Entire home/apt,163
North Hills,32.7437,-117.1196,Entire home/apt,59
Pacific Beach,32.80116,-117.25369,Entire home/apt,200
Balboa Park,32.7257,-117.13211,Entire home/apt,110
Ocean Beach,32.73802,-117.25367,Entire home/apt,214
La Jolla,32.83084,-117.28017,Entire home/apt,643
Mission Bay,32.78791,-117.25396,Entire home/apt,828
Pacific Beach,32.7938,-117.24433,Entire home/apt,350
Pacific Beach,32.80208,-117.25818,Entire home/apt,350
Pacific Beach,32.80337,-117.25748,Entire home/apt,350
Pacific Beach,32.8018,-117.25662,Entire home/apt,211
Pacific Beach,32.80152,-117.25782,Entire home/apt,216
Ocean Beach,32.75285,-117.24658,Entire home/apt,204
Ocean Beach,32.75053,-117.24712,Entire home/apt,195
Little Italy,32.72401,-117.16888,Entire home/apt,323
Ocean Beach,32.73808,-117.25462,Entire home/apt,264
Balboa Park,32.72309,-117.13234,Entire home/apt,199
Loma Portal,32.74294,-117.23728,Entire home/apt,330
La Jolla,32.817753,-117.25679,Entire home/apt,1275
Little Italy,32.72461,-117.16801,Entire home/apt,150
Mission Bay,32.776,-117.25297,Entire home/apt,640
Normal Heights,32.76457,-117.12364,Entire home/apt,194
Mission Bay,32.77541,-117.25176,Entire home/apt,166
La Jolla,32.84234,-117.26778,Entire home/apt,737
Loma Portal,32.7387,-117.23547,Entire home/apt,176
San Carlos,32.80879,-117.05731,Entire home/apt,629
Old Town,32.7458,-117.18154,Entire home/apt,160
Torrey Pines,32.87412,-117.24461,Entire home/apt,442
La Jolla,32.85317,-117.24757,Entire home/apt,250
Gaslamp Quarter,32.71216,-117.15976,Entire home/apt,196
La Jolla,32.84901,-117.25477,Entire home/apt,865
Mission Bay,32.77557,-117.25244,Entire home/apt,167
Mission Bay,32.77553,-117.25184,Entire home/apt,144
La Jolla,32.83237,-117.27854,Entire home/apt,950
Gaslamp Quarter,32.71191,-117.15963,Entire home/apt,185
La Jolla,32.850747479009954,-117.25497934195369,Entire home/apt,486
La Jolla,32.84915,-117.25384,Entire home/apt,1681
La Jolla,32.83021,-117.27584,Entire home/apt,458
Mission Bay,32.76788,-117.25224,Entire home/apt,561
La Jolla,32.82791,-117.27599,Entire home/apt,268
La Jolla,32.82994,-117.27654,Entire home/apt,196
Pacific Beach,32.80641,-117.25426,Entire home/apt,150
Mission Bay,32.77611,-117.25307,Entire home/apt,380
Midtown,32.73811,-117.17236,Entire home/apt,169
Little Italy,32.72292,-117.16843,Entire home/apt,362
Little Italy,32.72223,-117.1672,Entire home/apt,109
Ocean Beach,32.74711,-117.24776,Entire home/apt,264
West University Heights,32.75806,-117.14358,Entire home/apt,113
Linda Vista,32.78913,-117.1745,Entire home/apt,150
Old Town,32.74758,-117.18669,Entire home/apt,448
North Hills,32.735617179577964,-117.12749263207152,Entire home/apt,125
Pacific Beach,32.80784,-117.25246,Entire home/apt,400
Pacific Beach,32.80526,-117.23357,Entire home/apt,269
Mission Bay,32.7803952,-117.2523036,Entire home/apt,338
North Hills,32.73689,-117.12453,Entire home/apt,339
Core,32.71517,-117.15596,Entire home/apt,103
North Hills,32.75582,-117.13432,Entire home/apt,354
La Jolla,32.81345,-117.26736,Entire home/apt,346
Mission Bay,32.78954,-117.25329,Entire home/apt,314
Old Town,32.75582,-117.18162,Entire home/apt,90
Del Mar Heights,32.94872,-117.25799,Entire home/apt,225
Loma Portal,32.74449,-117.2409,Entire home/apt,136
Pacific Beach,32.79873,-117.25713,Entire home/apt,177
Pacific Beach,32.80402,-117.24543,Entire home/apt,182
Pacific Beach,32.79929,-117.25724,Entire home/apt,392
Mission Bay,32.78862,-117.24078,Entire home/apt,422
Mission Bay,32.78907,-117.24016,Entire home/apt,354
Torrey Pines,32.87385,-117.24376,Entire home/apt,234
Rancho Del Rey,32.64483,-117.03601,Entire home/apt,339
Pacific Beach,32.80603,-117.2348,Entire home/apt,748
Ocean Beach,32.75392,-117.24999,Entire home/apt,264
Carmel Valley,32.94466,-117.23657,Entire home/apt,314
East Village,32.70275,-117.14825,Entire home/apt,166
East Village,32.71591,-117.15141,Entire home/apt,300
Mount Hope,32.71057,-117.10548,Entire home/apt,70
Mount Hope,32.71217,-117.1058,Entire home/apt,80
Ocean Beach,32.74885,-117.24651,Entire home/apt,231
South Park,32.7227,-117.12772,Entire home/apt,183
Pacific Beach,32.80157,-117.2581,Entire home/apt,720
Pacific Beach,32.80225949645353,-117.25490846148236,Entire home/apt,120
Mission Bay,32.78378,-117.25386,Entire home/apt,689
North Hills,32.7488,-117.12902,Entire home/apt,159
Ocean Beach,32.7509,-117.25182,Entire home/apt,103
Mission Bay,32.78484,-117.25343,Entire home/apt,2500
Pacific Beach,32.79703,-117.25524,Entire home/apt,414
North Hills,32.73486,-117.11777,Entire home/apt,321
La Jolla,32.81674,-117.26359,Entire home/apt,160
Pacific Beach,32.80584,-117.25706,Entire home/apt,95
Mission Bay,32.76203,-117.25185,Entire home/apt,885
Balboa Park,32.71692,-117.13657,Entire home/apt,65
Mission Bay,32.78052,-117.25318,Entire home/apt,1784
Rolling Hills Ranch,32.66388,-116.96534,Entire home/apt,490
La Jolla,32.83404,-117.2776,Entire home/apt,379
Mission Bay,32.78742,-117.25231,Entire home/apt,646
Mission Bay,32.78501,-117.25298,Entire home/apt,726
Mission Bay,32.77257,-117.25249,Entire home/apt,572
Pacific Beach,32.80741,-117.25703,Entire home/apt,117
Ocean Beach,32.75134,-117.24951,Entire home/apt,250
Mission Bay,32.77268,-117.252431,Entire home/apt,572
Mission Bay,32.773195,-117.251771,Entire home/apt,622
Mission Bay,32.76553,-117.25035,Entire home/apt,630
Mission Bay,32.765555,-117.250238,Entire home/apt,229
Mission Bay,32.779612,-117.253144,Entire home/apt,697
Mission Bay,32.77268,-117.252431,Entire home/apt,1144
La Jolla,32.83647,-117.27576,Entire home/apt,995
College Area,32.75928,-117.07769,Entire home/apt,200
Old Town,32.75223,-117.17132,Entire home/apt,185
Carmel Valley,32.94397,-117.23475,Entire home/apt,177
Mission Bay,32.76719,-117.25137,Entire home/apt,386
Encanto,32.72546,-117.05571,Entire home/apt,239
Del Mar Heights,32.94735,-117.24469,Entire home/apt,214
Gaslamp Quarter,32.70973,-117.16057,Entire home/apt,110
East Village,32.71109,-117.15599,Entire home/apt,2000
North Hills,32.76509,-117.13021,Entire home/apt,89
Linda Vista,32.77625,-117.16458,Entire home/apt,317
Rancho Penasquitos,32.96956,-117.16235,Entire home/apt,64
Mission Bay,32.78629,-117.25384,Entire home/apt,580
Paradise Hills,32.67953,-117.04456,Entire home/apt,274
Mission Bay,32.78936,-117.25406,Entire home/apt,457
Mission Bay,32.763328903425744,-117.25224193844944,Entire home/apt,175
North Hills,32.74916,-117.1354,Entire home/apt,99
Mount Hope,32.71205,-117.10607,Entire home/apt,100
Old Town,32.75322,-117.16495,Entire home/apt,652
Mission Bay,32.76183,-117.25181,Entire home/apt,640
Del Mar Heights,32.93615,-117.25108,Entire home/apt,188
Bay Park,32.79076,-117.20246,Entire home/apt,151
La Jolla,32.83096,-117.27412,Entire home/apt,660
Midtown,32.74995,-117.14765,Entire home/apt,208
Mission Bay,32.77804,-117.25176,Entire home/apt,1782
Mission Bay,32.78622,-117.23816,Entire home/apt,231
Mission Bay,32.78625605955639,-117.2361725917932,Entire home/apt,240
Midtown,32.75003,-117.14796,Entire home/apt,208
Mission Bay,32.792416,-117.233459,Entire home/apt,588
North Clairemont,32.8222,-117.20079,Entire home/apt,469
La Jolla,32.83207,-117.28018,Entire home/apt,275
Pacific Beach,32.79195,-117.25366,Entire home/apt,1506
Cortez Hill,32.7223,-117.16362,Entire home/apt,100
Little Italy,32.72493,-117.16838,Entire home/apt,128
North Hills,32.74105,-117.12152,Entire home/apt,59
North Hills,32.74973,-117.14488,Entire home/apt,116
Normal Heights,32.76503,-117.12068,Entire home/apt,112
Mission Bay,32.77607,-117.25297,Entire home/apt,1513
Mission Bay,32.79171,-117.23401,Entire home/apt,224
South Park,32.72703,-117.1294,Entire home/apt,128
La Jolla,32.8254,-117.24033,Entire home/apt,2940
Normal Heights,32.75711,-117.1218,Entire home/apt,76
Eastlake Woods,32.65038,-116.94595,Entire home/apt,128
Little Italy,32.72219,-117.16893,Entire home/apt,172
Pacific Beach,32.7925,-117.25431,Entire home/apt,282
Pacific Beach,32.79831,-117.2487,Entire home/apt,399
North Hills,32.73851,-117.12243,Entire home/apt,190
Pacific Beach,32.818,-117.23022,Entire home/apt,145
Serra Mesa,32.78029,-117.13471,Entire home/apt,140
Mission Bay,32.78225,-117.25344,Entire home/apt,357
La Jolla,32.82787,-117.27888,Entire home/apt,650
Midtown,32.74631,-117.15494,Entire home/apt,306
Pacific Beach,32.79392,-117.25117,Entire home/apt,516
Pacific Beach,32.79279,-117.25312,Entire home/apt,506
Pacific Beach,32.79224,-117.25467,Entire home/apt,565
La Jolla,32.82874,-117.27739,Entire home/apt,189
University City,32.86738,-117.22214,Entire home/apt,258
Pacific Beach,32.80562,-117.24131,Entire home/apt,128
Park West,32.730167,-117.162621,Entire home/apt,141
Bay Park,32.78829,-117.19942,Entire home/apt,225
North Hills,32.74602,-117.1289,Entire home/apt,103
Mission Bay,32.78488,-117.25156,Entire home/apt,665
Pacific Beach,32.79899,-117.24962,Entire home/apt,361
Gateway,32.72588,-117.10677,Entire home/apt,236
North Hills,32.74643,-117.12797,Entire home/apt,126
Loma Portal,32.74976,-117.23971,Entire home/apt,262
Mission Bay,32.7849,-117.25229,Entire home/apt,1650
Ocean Beach,32.75037,-117.2498,Entire home/apt,206
La Jolla,32.83384,-117.27424,Entire home/apt,285
Gaslamp Quarter,32.7143,-117.15997,Entire home/apt,161
Mission Bay,32.79034,-117.25292,Entire home/apt,675
La Jolla,32.829483,-117.280464,Entire home/apt,425
Mission Bay,32.77596,-117.25205,Entire home/apt,788
La Jolla,32.84082,-117.27871,Entire home/apt,136
La Jolla,32.85249,-117.24882,Entire home/apt,243
Tierrasanta,32.83247,-117.08433,Entire home/apt,217
Pacific Beach,32.79713,-117.24552,Entire home/apt,358
East Village,32.71345,-117.15523,Entire home/apt,584
Balboa Park,32.7255,-117.13246,Entire home/apt,167
Pacific Beach,32.79798,-117.24848,Entire home/apt,325
Ocean Beach,32.73131,-117.2528,Entire home/apt,673
Mission Bay,32.77459,-117.25224,Entire home/apt,589
Pacific Beach,32.80158,-117.25715,Entire home/apt,317
Pacific Beach,32.79764,-117.25639,Entire home/apt,322
Pacific Beach,32.79931,-117.25803,Entire home/apt,422
Pacific Beach,32.79774,-117.25761,Entire home/apt,351
Mission Bay,32.774,-117.25223,Entire home/apt,626
Mission Bay,32.79079,-117.24148,Entire home/apt,594
Mission Bay,32.79094,-117.24014,Entire home/apt,386
Mission Bay,32.78864,-117.24001,Entire home/apt,343
Mission Bay,32.78872,-117.24041,Entire home/apt,354
Mission Bay,32.78942,-117.24038,Entire home/apt,386
Mission Bay,32.78866,-117.24076,Entire home/apt,455
Mission Bay,32.7836,-117.25363,Entire home/apt,518
Mission Bay,32.7815,-117.25194,Entire home/apt,343
Mission Bay,32.78319,-117.25179,Entire home/apt,426
North Hills,32.74291,-117.1325,Entire home/apt,135
Carmel Valley,32.94853,-117.22946,Entire home/apt,225
La Jolla,32.83436471085477,-117.27492122027884,Entire home/apt,292
East Village,32.71394,-117.1554,Entire home/apt,368
Grant Hill,32.70768,-117.14083,Entire home/apt,135
North Hills,32.7433,-117.13576,Entire home/apt,94
North Hills,32.74342,-117.13382,Entire home/apt,97
Balboa Park,32.716,-117.14641,Entire home/apt,166
Balboa Park,32.71604,-117.14574,Entire home/apt,225
Columbia,32.72003,-117.16758,Entire home/apt,221
La Jolla,32.83215,-117.25049,Entire home/apt,1300
Mission Bay,32.79192,-117.24648,Entire home/apt,725
Grant Hill,32.71052,-117.14588,Entire home/apt,113
Pacific Beach,32.8028,-117.24112,Entire home/apt,174
La Jolla,32.81214,-117.25986,Entire home/apt,375
Mission Bay,32.78402,-117.23758,Entire home/apt,207
Pacific Beach,32.80355,-117.23847,Entire home/apt,211
Mission Bay,32.77474,-117.25315,Entire home/apt,155
Mission Bay,32.78635,-117.25461,Entire home/apt,275
La Jolla,32.83986,-117.27804,Entire home/apt,109
La Jolla,32.84902,-117.27404,Entire home/apt,404
Mission Bay,32.76073,-117.25024,Entire home/apt,981
Mission Bay,32.76043,-117.25081,Entire home/apt,896
Pacific Beach,32.79998,-117.23207,Entire home/apt,130
Pacific Beach,32.80132,-117.2299,Entire home/apt,166
Pacific Beach,32.8014,-117.23022,Entire home/apt,192
Pacific Beach,32.80009,-117.23228,Entire home/apt,130
Pacific Beach,32.80193,-117.23163,Entire home/apt,130
Pacific Beach,32.80213,-117.23022,Entire home/apt,163
Pacific Beach,32.80053,-117.22999,Entire home/apt,236
Mission Bay,32.76759,-117.250778,Entire home/apt,125
La Jolla,32.84643,-117.27756,Entire home/apt,256
La Jolla,32.84778,-117.27637,Entire home/apt,247
Talmadge,32.76741,-117.09249,Entire home/apt,693
Mission Bay,32.79085,-117.23932,Entire home/apt,253
North Hills,32.74925,-117.13206,Entire home/apt,96
Pacific Beach,32.80358,-117.25636,Entire home/apt,363
Pacific Beach,32.79387,-117.2513,Entire home/apt,562
Moreno Mission,32.76882,-117.19333,Entire home/apt,140
Rancho Penasquitos,32.96571,-117.13006,Entire home/apt,139
Pacific Beach,32.79395,-117.25134,Entire home/apt,529
Clairemont Mesa,32.83376,-117.19156,Entire home/apt,150
Pacific Beach,32.79763,-117.24985,Entire home/apt,264
Mission Bay,32.78251,-117.25215,Entire home/apt,414
Mission Bay,32.78325,-117.25409,Entire home/apt,1520
Mission Bay,32.7775,-117.2532,Entire home/apt,642
Ocean Beach,32.74523,-117.24841,Entire home/apt,155
Mission Bay,32.7819,-117.25235,Entire home/apt,838
La Jolla,32.82986,-117.27967,Entire home/apt,530
Pacific Beach,32.79398,-117.2413,Entire home/apt,295
Pacific Beach,32.79233,-117.24936,Entire home/apt,662
Mission Bay,32.78254,-117.25268,Entire home/apt,1223
Mission Bay,32.78442,-117.25315,Entire home/apt,1182
Mission Bay,32.7822,-117.25395,Entire home/apt,1032
La Jolla,32.85324,-117.25532,Entire home/apt,166
Mission Bay,32.77276,-117.24934,Entire home/apt,163
Bay Park,32.79991,-117.20636,Entire home/apt,781
Del Mar Heights,32.937244,-117.2563,Entire home/apt,250
Mission Bay,32.7895,-117.25208,Entire home/apt,296
Grantville,32.78989,-117.09027,Entire home/apt,257
Scripps Ranch,32.92439,-117.11334,Entire home/apt,213
Pacific Beach,32.80221,-117.2376,Entire home/apt,140
Balboa Park,32.71583,-117.13202,Entire home/apt,182
Mission Bay,32.77479,-117.25266,Entire home/apt,497
Mission Bay,32.77484,-117.25269,Entire home/apt,287
Mission Bay,32.78536,-117.25342,Entire home/apt,1218
Mission Bay,32.7782,-117.25258,Entire home/apt,1605
Ocean Beach,32.75225,-117.25019,Entire home/apt,375
Pacific Beach,32.80291,-117.25953,Entire home/apt,454
Mira Mesa,32.90904,-117.16347,Entire home/apt,150
Normal Heights,32.76325,-117.12567,Entire home/apt,110
Memorial,32.70574,-117.13879,Entire home/apt,992
Del Cerro,32.78026,-117.06143,Entire home/apt,263
La Jolla,32.82764,-117.27854,Entire home/apt,1796
Loma Portal,32.74895,-117.24033,Entire home/apt,282
Ocean Beach,32.74640274047852,-117.2530288696289,Entire home/apt,258
City Heights East,32.7434,-117.09831,Entire home/apt,94
La Jolla,32.834,-117.27747,Entire home/apt,279
Grant Hill,32.70742,-117.13667,Entire home/apt,1252
La Jolla,32.83953,-117.27593,Entire home/apt,676
Mission Bay,32.7643,-117.25234,Entire home/apt,438
Mission Bay,32.78197,-117.252,Entire home/apt,536
City Heights East,32.74335,-117.09811,Entire home/apt,96
North Hills,32.7586,-117.13265,Entire home/apt,339
Balboa Park,32.72202,-117.13032,Entire home/apt,222
Park West,32.72993,-117.16431,Entire home/apt,272
Old Town,32.74511,-117.18283,Entire home/apt,299
Loma Portal,32.73622,-117.23903,Entire home/apt,156
Midtown,32.74312,-117.15903,Entire home/apt,1050
Mission Bay,32.78874,-117.23928,Entire home/apt,333
La Jolla,32.84501,-117.26785,Entire home/apt,550
Loma Portal,32.74640272235842,-117.24347060686964,Entire home/apt,134
Old Town,32.74953,-117.19126,Entire home/apt,169
Loma Portal,32.74944,-117.2402,Entire home/apt,161
Mission Bay,32.78361,-117.23434,Entire home/apt,1275
Pacific Beach,32.80887,-117.2557,Entire home/apt,504
Carmel Valley,32.9351,-117.22962,Entire home/apt,350
Gaslamp Quarter,32.71033,-117.15965,Entire home/apt,109
Mission Bay,32.76441,-117.25239,Entire home/apt,737
Pacific Beach,32.79254,-117.25219,Entire home/apt,239
Bay Park,32.79441,-117.20051,Entire home/apt,471
Little Italy,32.7248,-117.16819,Entire home/apt,177
Ocean Beach,32.73652,-117.25463,Entire home/apt,207
Grantville,32.78232,-117.11072,Entire home/apt,399
La Jolla,32.84125,-117.27233,Entire home/apt,120
Northwest,32.64459,-117.08651,Entire home/apt,440
Gateway,32.72358588241312,-117.10858186943211,Entire home/apt,123
Mission Bay,32.78389,-117.25384,Entire home/apt,350
Roseville,32.72673,-117.23444,Entire home/apt,96
Ocean Beach,32.7519,-117.25043,Entire home/apt,229
Pacific Beach,32.79781,-117.23986,Entire home/apt,150
Mission Bay,32.7902,-117.24037,Entire home/apt,245
Loma Portal,32.748473372810665,-117.22147076776024,Entire home/apt,200
La Jolla,32.84147,-117.27146,Entire home/apt,239
Mission Bay,32.78308,-117.25277,Entire home/apt,167
Mission Bay,32.7821,-117.23779,Entire home/apt,222
Mission Bay,32.76011,-117.2496,Entire home/apt,798
Midtown,32.73539,-117.16733,Entire home/apt,450
West University Heights,32.76181,-117.15963,Entire home/apt,257
South Park,32.72396,-117.12787,Entire home/apt,290
Mission Bay,32.76597,-117.25295,Entire home/apt,371
Loma Portal,32.74555,-117.24401,Entire home/apt,529
Mission Bay,32.77228,-117.24931,Entire home/apt,456
Ocean Beach,32.74876,-117.2495,Entire home/apt,738
Ocean Beach,32.7312,-117.24501,Entire home/apt,299
